id	class	gender	race	name
170800	Fighter	Common	Common	Rampage VIII
170900	Fighter	Common	Common	Rampage IX
171000	Fighter	Common	Common	Rampage X
180100	Archer	Common	Common	Close Quarters I
180100	Assassin	Common	Common	Bladestorm I
180100	Berserker	Common	Common	Lethal Strike I
180100	Elementalist	Common	Common	Arun's Vitae I
180100	Engineer	Common	Common	HB-1
180100	Fighter	Common	Common	Growing Fury
180100	Glaiver	Common	Common	Retaliate I
180100	Lancer	Common	Common	Shield Barrage I
180100	Priest	Common	Common	Heal Thyself I
180100	Slayer	Common	Common	Overpower I
180100	Sorcerer	Common	Common	Glacial Retreat I
180100	Soulless	Common	Common	Shrouded Escape
180100	Warrior	Common	Common	Combative Strike I
180101	Lancer	Common	Common	Shield Barrage I
180130	Berserker	Common	Common	Lethal Strike I
180199	Glaiver	Common	Common	Retaliate I
180200	Archer	Common	Common	Close Quarters II
180200	Assassin	Common	Common	Bladestorm II
180200	Berserker	Common	Common	Lethal Strike II
180200	Elementalist	Common	Common	Arun's Vitae II
180200	Engineer	Common	Common	HB-2
180200	Glaiver	Common	Common	Retaliate II
180200	Lancer	Common	Common	Shield Barrage II
180200	Priest	Common	Common	Heal Thyself II
180200	Slayer	Common	Common	Overpower II
180200	Sorcerer	Common	Common	Glacial Retreat II
180200	Warrior	Common	Common	Combative Strike II
180201	Lancer	Common	Common	Shield Barrage II
180230	Berserker	Common	Common	Lethal Strike II
180299	Glaiver	Common	Common	Retaliate II
180300	Archer	Common	Common	Close Quarters III
180300	Assassin	Common	Common	Bladestorm III
180300	Berserker	Common	Common	Lethal Strike III
180300	Elementalist	Common	Common	Arun's Vitae III
180300	Engineer	Common	Common	HB-3
180300	Glaiver	Common	Common	Retaliate III
180300	Lancer	Common	Common	Shield Barrage III
180300	Priest	Common	Common	Heal Thyself III
180300	Sorcerer	Common	Common	Glacial Retreat III
180300	Warrior	Common	Common	Combative Strike III
180301	Lancer	Common	Common	Shield Barrage III
180330	Berserker	Common	Common	Lethal Strike III
180399	Glaiver	Common	Common	Retaliate III
180400	Archer	Common	Common	Close Quarters IV
180400	Assassin	Common	Common	Bladestorm IV
180400	Berserker	Common	Common	Lethal Strike IV
180400	Elementalist	Common	Common	Arun's Vitae IV
180400	Engineer	Common	Common	HB-4
180400	Glaiver	Common	Common	Retaliate IV
180400	Lancer	Common	Common	Shield Barrage IV
180400	Priest	Common	Common	Heal Thyself IV
180400	Sorcerer	Common	Common	Glacial Retreat IV
180400	Warrior	Common	Common	Combative Strike IV
180401	Lancer	Common	Common	Shield Barrage IV
180430	Berserker	Common	Common	Lethal Strike IV
180499	Glaiver	Common	Common	Retaliate IV
180500	Archer	Common	Common	Close Quarters V
180500	Assassin	Common	Common	Bladestorm V
180500	Berserker	Common	Common	Lethal Strike V
180500	Elementalist	Common	Common	Arun's Vitae V
180500	Engineer	Common	Common	HB-5
180500	Glaiver	Common	Common	Retaliate V
180500	Lancer	Common	Common	Shield Barrage V
180500	Priest	Common	Common	Heal Thyself V
180500	Sorcerer	Common	Common	Glacial Retreat V
180500	Warrior	Common	Common	Combative Strike V
180501	Lancer	Common	Common	Shield Barrage V
180530	Berserker	Common	Common	Lethal Strike V
180599	Glaiver	Common	Common	Retaliate V
180600	Archer	Common	Common	Close Quarters VI
180600	Assassin	Common	Common	Bladestorm VI
180600	Berserker	Common	Common	Lethal Strike VI
180600	Elementalist	Common	Common	Arun's Vitae VI
180600	Engineer	Common	Common	HB-6
180600	Glaiver	Common	Common	Retaliate VI
180600	Lancer	Common	Common	Shield Barrage VI
180600	Priest	Common	Common	Heal Thyself VI
180600	Sorcerer	Common	Common	Glacial Retreat VI
180600	Warrior	Common	Common	Combative Strike VI
180601	Lancer	Common	Common	Shield Barrage VI
180630	Berserker	Common	Common	Lethal Strike VI
180699	Glaiver	Common	Common	Retaliate VI
180700	Archer	Common	Common	Close Quarters VII
180700	Assassin	Common	Common	Bladestorm VII
180700	Elementalist	Common	Common	Arun's Vitae VII
180700	Engineer	Common	Common	HB-7
180700	Glaiver	Common	Common	Retaliate VII
180700	Lancer	Common	Common	Shield Barrage VII
180700	Priest	Common	Common	Heal Thyself VII
180700	Warrior	Common	Common	Combative Strike VII
180701	Lancer	Common	Common	Shield Barrage VII
180799	Glaiver	Common	Common	Retaliate VII
180800	Archer	Common	Common	Close Quarters VIII
180800	Assassin	Common	Common	Bladestorm VIII
180800	Elementalist	Common	Common	Arun's Vitae VIII
180800	Glaiver	Common	Common	Retaliate VIII
180800	Lancer	Common	Common	Shield Barrage VIII
180800	Priest	Common	Common	Heal Thyself VIII
180800	Warrior	Common	Common	Combative Strike VIII
180801	Lancer	Common	Common	Shield Barrage VIII
180899	Glaiver	Common	Common	Retaliate VIII
180900	Archer	Common	Common	Close Quarters IX
180900	Assassin	Common	Common	Bladestorm IX
180900	Elementalist	Common	Common	Arun's Vitae IX
180900	Glaiver	Common	Common	Retaliate IX
180900	Lancer	Common	Common	Shield Barrage IX
180900	Priest	Common	Common	Heal Thyself IX
180900	Warrior	Common	Common	Combative Strike IX
180901	Lancer	Common	Common	Shield Barrage IX
180999	Glaiver	Common	Common	Retaliate IX
181000	Archer	Common	Common	Close Quarters X
181000	Assassin	Common	Common	Bladestorm X
181000	Elementalist	Common	Common	Arun's Vitae X
181000	Glaiver	Common	Common	Retaliate X
181000	Lancer	Common	Common	Shield Barrage X
181000	Priest	Common	Common	Heal Thyself X
181000	Warrior	Common	Common	Combative Strike X
181001	Lancer	Common	Common	Shield Barrage X
181099	Glaiver	Common	Common	Retaliate X
181100	Assassin	Common	Common	Bladestorm XI
181100	Elementalist	Common	Common	Arun's Vitae XI
181100	Lancer	Common	Common	Shield Barrage XI
181100	Priest	Common	Common	Heal Thyself XI
181100	Warrior	Common	Common	Combative Strike XI
181101	Lancer	Common	Common	Shield Barrage XI
181200	Priest	Common	Common	Heal Thyself XII
185100	Glaiver	Common	Common	Retaliate I
185200	Glaiver	Common	Common	Retaliate II
185300	Glaiver	Common	Common	Retaliate III
185400	Glaiver	Common	Common	Retaliate IV
185500	Glaiver	Common	Common	Retaliate V
185600	Glaiver	Common	Common	Retaliate VI
185700	Glaiver	Common	Common	Retaliate VII
185800	Glaiver	Common	Common	Retaliate VIII
185900	Glaiver	Common	Common	Retaliate IX
186000	Glaiver	Common	Common	Retaliate X
190039	Common	Common	Common	Anti-Tank Mine
190041	Common	Common	Common	Lightning Mine
190043	Common	Common	Common	Thunder Mine
190045	Common	Common	Common	Suicide Soldier
190046	Common	Common	Common	Suicide Bomber
190100	Archer	Common	Common	Poison Arrow I
190100	Assassin	Common	Common	Chakra Thrust I
190100	Berserker	Common	Common	Triumphant Shout I
190100	Engineer	Common	Common	ST-1
190100	Fighter	Common	Common	Invigorating Rage
190100	Glaiver	Common	Common	Reclamation I
190100	Lancer	Common	Common	Pledge of Protection
190100	Priest	Common	Common	Focus Heal I
190100	Slayer	Common	Common	Tenacity I
190100	Sorcerer	Common	Common	Mana Siphon
190100	Soulless	Common	Common	Dark Harvest
190100	Warrior	Common	Common	Rising Fury I
190110	Priest	Common	Common	Focus Heal I
190130	Glaiver	Common	Common	Reclamation I
190199	Glaiver	Common	Common	Reclamation I
190200	Archer	Common	Common	Poison Arrow II
190200	Assassin	Common	Common	Chakra Thrust II
190200	Berserker	Common	Common	Triumphant Shout II
190200	Engineer	Common	Common	ST-2
190200	Priest	Common	Common	Focus Heal II
190200	Slayer	Common	Common	Tenacity II
190200	Warrior	Common	Common	Rising Fury II
190210	Priest	Common	Common	Focus Heal II
190300	Archer	Common	Common	Poison Arrow III
190300	Assassin	Common	Common	Chakra Thrust III
190300	Berserker	Common	Common	Triumphant Shout III
190300	Engineer	Common	Common	ST-3
190300	Priest	Common	Common	Focus Heal III
190300	Slayer	Common	Common	Tenacity III
190300	Warrior	Common	Common	Rising Fury III
190310	Priest	Common	Common	Focus Heal III
190400	Archer	Common	Common	Poison Arrow IV
190400	Assassin	Common	Common	Chakra Thrust IV
190400	Engineer	Common	Common	ST-4
190400	Priest	Common	Common	Focus Heal IV
190400	Warrior	Common	Common	Rising Fury IV
190410	Priest	Common	Common	Focus Heal IV
190500	Archer	Common	Common	Poison Arrow V
190500	Assassin	Common	Common	Chakra Thrust V
190500	Priest	Common	Common	Focus Heal V
190500	Warrior	Common	Common	Rising Fury V
190510	Priest	Common	Common	Focus Heal V
190600	Archer	Common	Common	Poison Arrow VI
190600	Priest	Common	Common	Focus Heal VI
190600	Warrior	Common	Common	Rising Fury VI
190610	Priest	Common	Common	Focus Heal VI
190700	Archer	Common	Common	Poison Arrow VII
190700	Priest	Common	Common	Focus Heal VII
190700	Warrior	Common	Common	Rising Fury VII
190710	Priest	Common	Common	Focus Heal VII
190800	Archer	Common	Common	Poison Arrow VIII
190800	Priest	Common	Common	Focus Heal VIII
190800	Warrior	Common	Common	Rising Fury VIII
190810	Priest	Common	Common	Focus Heal VIII
190900	Priest	Common	Common	Focus Heal IX
190900	Warrior	Common	Common	Rising Fury IX
190910	Priest	Common	Common	Focus Heal IX
191000	Warrior	Common	Common	Rising Fury X
191100	Warrior	Common	Common	Rising Fury XI
200001	Common	Common	Common	Outlaw Declaration
200003	Common	Common	Common	Murderous Intent
200010	Common	Common	Common	Dark Wings
200011	Common	Common	Common	Dark Souls
200012	Common	Common	Common	Dark Hearts
200100	Archer	Common	Common	Restraining Arrow I
200100	Assassin	Common	Common	Clone Jutsu
200100	Berserker	Common	Common	Inescapable Doom I
200100	Engineer	Common	Common	Retaliate I
200100	Fighter	Common	Common	Meat Grinder I
200100	Glaiver	Common	Common	Backstab I
200100	Slayer	Common	Common	In Cold Blood I
200100	Sorcerer	Common	Common	Flaming Barrage I
200100	Soulless	Common	Common	Cable Step
200100	Warrior	Common	Common	Deadly Gamble I
200110	Sorcerer	Common	Common	Flaming Barrage I
200130	Soulless	Common	Common	Cable Step
200199	Glaiver	Common	Common	Backstab I
200200	Archer	Common	Common	Restraining Arrow II
200200	Berserker	Common	Common	Inescapable Doom II
200200	Engineer	Common	Common	Retaliate II
200200	Fighter	Common	Common	Meat Grinder II
200200	Glaiver	Common	Common	Backstab II
200200	Slayer	Common	Common	In Cold Blood II
200200	Sorcerer	Common	Common	Flaming Barrage II
200200	Warrior	Common	Common	Deadly Gamble II
200210	Sorcerer	Common	Common	Flaming Barrage II
200299	Glaiver	Common	Common	Backstab II
200300	Engineer	Common	Common	Retaliate III
200300	Fighter	Common	Common	Meat Grinder III
200300	Glaiver	Common	Common	Backstab III
200300	Slayer	Common	Common	In Cold Blood II
200300	Sorcerer	Common	Common	Flaming Barrage III
200310	Sorcerer	Common	Common	Flaming Barrage III
200399	Glaiver	Common	Common	Backstab III
200400	Engineer	Common	Common	Retaliate IV
200400	Fighter	Common	Common	Meat Grinder IV
200400	Glaiver	Common	Common	Backstab IV
200400	Sorcerer	Common	Common	Flaming Barrage IV
200410	Sorcerer	Common	Common	Flaming Barrage IV
200499	Glaiver	Common	Common	Backstab IV
200500	Engineer	Common	Common	Retaliate V
200500	Fighter	Common	Common	Meat Grinder V
200500	Glaiver	Common	Common	Backstab V
200500	Sorcerer	Common	Common	Flaming Barrage V
200510	Sorcerer	Common	Common	Flaming Barrage V
200599	Glaiver	Common	Common	Backstab V
200600	Engineer	Common	Common	Retaliate VI
200600	Fighter	Common	Common	Meat Grinder VI
200600	Glaiver	Common	Common	Backstab VI
200699	Glaiver	Common	Common	Backstab VI
200700	Engineer	Common	Common	Retaliate VII
200700	Fighter	Common	Common	Meat Grinder VII
200700	Glaiver	Common	Common	Backstab VII
200799	Glaiver	Common	Common	Backstab VII
200800	Engineer	Common	Common	Retaliate VIII
200800	Fighter	Common	Common	Meat Grinder VIII
200800	Glaiver	Common	Common	Backstab VIII
200899	Glaiver	Common	Common	Backstab VIII
200900	Engineer	Common	Common	Retaliate IX
200900	Fighter	Common	Common	Meat Grinder IX
201000	Engineer	Common	Common	Retaliate X
201000	Fighter	Common	Common	Meat Grinder X
205100	Glaiver	Common	Common	Backstab I
205200	Glaiver	Common	Common	Backstab II
205300	Glaiver	Common	Common	Backstab III
205400	Glaiver	Common	Common	Backstab IV
205500	Glaiver	Common	Common	Backstab V
205600	Glaiver	Common	Common	Backstab VI
205700	Glaiver	Common	Common	Backstab VII
205800	Glaiver	Common	Common	Backstab VIII
210100	Archer	Common	Common	Sniper's Eye I
210100	Assassin	Common	Common	Boomerang Shuriken
210100	Berserker	Common	Common	Bloodlust I
210100	Elementalist	Common	Common	Retaliate I
210100	Engineer	Common	Common	Command: Recall I
210100	Fighter	Common	Common	Mounting Rage
210100	Glaiver	Common	Common	Dark Herald I
210100	Lancer	Common	Common	Lockdown Blow I
210100	Slayer	Common	Common	Exhausting Blow
210100	Sorcerer	Common	Common	Nerve Exhaustion
210100	Soulless	Common	Common	Recall Scythes
210100	Warrior	Common	Common	Cascade of Stuns I
210112	Assassin	Common	Common	Harmonious Boomerang Shuriken
210120	Glaiver	Common	Common	Dark Herald I
210130	Lancer	Common	Common	Lockdown Blow I
210199	Glaiver	Common	Common	Dark Herald I
210200	Archer	Common	Common	Sniper's Eye II
210200	Berserker	Common	Common	Bloodlust II
210200	Elementalist	Common	Common	Retaliate II
210200	Engineer	Common	Common	Command: Recall II
210200	Lancer	Common	Common	Lockdown Blow II
210200	Warrior	Common	Common	Cascade of Stuns II
210230	Lancer	Common	Common	Lockdown Blow II
210300	Elementalist	Common	Common	Retaliate III
210300	Engineer	Common	Common	Command: Recall III
210300	Lancer	Common	Common	Lockdown Blow III
210300	Warrior	Common	Common	Cascade of Stuns III
210330	Lancer	Common	Common	Lockdown Blow III
210400	Elementalist	Common	Common	Retaliate IV
210400	Lancer	Common	Common	Lockdown Blow IV
210400	Warrior	Common	Common	Cascade of Stuns IV
210430	Lancer	Common	Common	Lockdown Blow IV
210500	Elementalist	Common	Common	Retaliate V
210500	Warrior	Common	Common	Cascade of Stuns V
210600	Elementalist	Common	Common	Retaliate VI
210700	Elementalist	Common	Common	Retaliate VII
210800	Elementalist	Common	Common	Retaliate VIII
210900	Elementalist	Common	Common	Retaliate IX
211000	Elementalist	Common	Common	Retaliate X
215100	Glaiver	Common	Common	Dark Herald I
215120	Glaiver	Common	Common	Dark Herald I
220100	Archer	Common	Common	Sequential Fire I
220100	Assassin	Common	Common	Quick Attack
220100	Elementalist	Common	Common	Arun's Tears
220100	Engineer	Common	Common	Command: Self-Destruct
220100	Fighter	Common	Common	Flying Kick
220100	Lancer	Common	Common	Iron Will I
220100	Priest	Common	Common	Kaia's Shield I
220100	Sorcerer	Common	Common	Burning Breath I
220100	Soulless	Common	Common	Binding Scythes
220100	Warrior	Common	Common	Backstab I
220110	Sorcerer	Common	Common	Burning Breath I
220140	Assassin	Common	Common	Harmonious Quick Attack
220200	Archer	Common	Common	Sequential Fire II
220200	Lancer	Common	Common	Iron Will II
220200	Priest	Common	Common	Kaia's Shield II
220200	Sorcerer	Common	Common	Burning Breath II
220200	Warrior	Common	Common	Backstab II
220210	Sorcerer	Common	Common	Burning Breath II
220300	Archer	Common	Common	Sequential Fire III
220300	Lancer	Common	Common	Iron Will III
220300	Priest	Common	Common	Kaia's Shield III
220300	Sorcerer	Common	Common	Burning Breath III
220310	Sorcerer	Common	Common	Burning Breath III
220400	Archer	Common	Common	Sequential Fire IV
220400	Lancer	Common	Common	Iron Will IV
220400	Priest	Common	Common	Kaia's Shield IV
220400	Sorcerer	Common	Common	Burning Breath IV
220410	Sorcerer	Common	Common	Burning Breath IV
220500	Archer	Common	Common	Sequential Fire V
220500	Lancer	Common	Common	Iron Will V
220500	Priest	Common	Common	Kaia's Shield V
220500	Sorcerer	Common	Common	Burning Breath V
220510	Sorcerer	Common	Common	Burning Breath V
220600	Archer	Common	Common	Sequential Fire VI
220600	Lancer	Common	Common	Iron Will VI
220600	Sorcerer	Common	Common	Burning Breath VI
220610	Sorcerer	Common	Common	Burning Breath VI
220700	Archer	Common	Common	Sequential Fire VII
220700	Sorcerer	Common	Common	Burning Breath VII
220710	Sorcerer	Common	Common	Burning Breath VII
220800	Archer	Common	Common	Sequential Fire VIII
220900	Archer	Common	Common	Sequential Fire IX
221000	Archer	Common	Common	Sequential Fire X
221100	Archer	Common	Common	Sequential Fire XI
230100	Archer	Common	Common	Stunning Trap Arrow I
230100	Assassin	Common	Common	Inner Harmony
230100	Elementalist	Common	Common	Metamorphic Smite I
230100	Engineer	Common	Common	Command: Stay/Follow
230100	Fighter	Common	Common	Spinning Back Elbow
230100	Glaiver	Common	Common	Gungnir's Bite
230100	Lancer	Common	Common	Master's Leash I
230100	Slayer	Common	Common	Measured Slice I
230100	Sorcerer	Common	Common	Mana Volley I
230100	Soulless	Common	Common	Binding Scythes
230100	Warrior	Common	Common	Spinning Counter I
230101	Glaiver	Common	Common	Gungnir's Bite
230102	Glaiver	Common	Common	Gungnir's Bite
230109	Glaiver	Common	Common	Gungnir's Bite
230130	Elementalist	Common	Common	Metamorphic Smite I
230130	Slayer	Common	Common	Measured Slice I
230199	Glaiver	Common	Common	Gungnir's Bite
230200	Archer	Common	Common	Stunning Trap Arrow II
230200	Elementalist	Common	Common	Metamorphic Smite II
230200	Lancer	Common	Common	Master's Leash II
230200	Slayer	Common	Common	Measured Slice II
230200	Sorcerer	Common	Common	Mana Volley II
230200	Warrior	Common	Common	Spinning Counter II
230230	Elementalist	Common	Common	Metamorphic Smite II
230230	Slayer	Common	Common	Measured Slice II
230300	Archer	Common	Common	Stunning Trap Arrow III
230300	Elementalist	Common	Common	Metamorphic Smite III
230300	Slayer	Common	Common	Measured Slice III
230300	Warrior	Common	Common	Spinning Counter III
230330	Elementalist	Common	Common	Metamorphic Smite III
230330	Slayer	Common	Common	Measured Slice III
230400	Elementalist	Common	Common	Metamorphic Smite IV
230400	Slayer	Common	Common	Measured Slice IV
