id	string
207583	Guardian Legion Token Converter
207584	Hunter's Token
207585	Special Mission Missive
207586	Hero's Mark
207587	Cape Ticket
207588	Hero's Mark Converter
207589	Hero's Accessory
207590	Silverflame Armor Box
207591	Hero's Cosmetic Package
207592	Lvl. 65 Hero's Elin Gold Coin Box
207593	Lvl. 65 Hero's Enchantment Package
207594	True Companion Package
207595	[Event] Underworld Devil Mission Shard
207596	[Event] Underworld Shadow Shard
207597	[Event] Underworld Nightmare Shard
207598	[Event] Underworld Devil Shard
207599	[Event] Underworld Shadow Fragment
207600	[Event] Underworld Nightmare Fragment
207601	[Event] Underworld Devil Fragment
207613	Lv.66 Skill Advancement Book
207614	Lv.66 Complete Skill Advancement Book
207615	Lv.67 Skill Optimization Book
207616	Lv.67 Complete Skill Optimization Book
207617	Lv.68 Skill Advancement Book
207618	Lv.68 Complete Skill Advancement Book
207619	Lv.69 Skill Optimization Book
207620	Lv.69 Complete Skill Optimization Book
207621	Lv.70 Skill Advancement Book
207622	Lv.70 Complete Skill Advancement Book
207623	[+6 or below] 100% +7 Enchanting Scroll (Weapon)
207624	[+9 or below] 100% +10 Enchanting Scroll (Body Armor)
207625	[+9 or below] 100% +10 Enchanting Scroll (Hand Armor)
207626	[+9 or below] 100% +10 Enchanting Scroll (Foot Armor)
207627	Kalligar&amp;#8217;s Essence: Ring
207628	Kalligar&amp;#8217;s Essence: Necklace
207629	Partner: Dopey Cocomin
207630	Velik's Call
207631	Level 70 Scroll
207632	Velik&amp;#8217;s Weapon Crate
207633	Veliik&amp;#8217;s Body Armor Crate
207634	Veliik&amp;#8217;s Hand Armor Crate
207635	Veliik&amp;#8217;s Foot Armor Crate
207636	Velik&amp;#8217;s Accessory Crate
207637	Gear Instructions
207638	Glyphs and EP Instructions
207639	Skill Advancement Instructions
207640	Partner Instructions
207641	Card Collection Instructions
207642	Echo: [Apex] The Two Banquets
207643	Echo: Stepstone Isle
207644	Echo: Valkyon Wants You
207645	Echo: Cultists' Conspiracy
207646	Echo: Insanity Epidemic
207647	Echo: Phantom Menace
207648	Echo: Apparition of the False Lok
207649	Echo: Allemantheia
207650	Echo: Kaidun
207651	Echo: Fraya's Fury
207652	Echo: Danger in Kaiator
207653	Echo: Hope and Anguish
207654	Echo: Harbinger of Annihilation
207655	Echo: From the Ashes
207656	Echo: The Vanguard Initiative
207657	Echo: Savage Reach
207658	Echo: Spring Valley
207659	Echo: Ex Prima
207660	Echo: Arx Umbra
207661	Echo: Argon War
207662	Fighter&amp;#8217;s Essence
207663	Refined Duranium Twin Swords
207664	Refined Duranium Spear
207665	Refined Duranium Greatsword
207666	Refined Duranium Axe
207667	Refined Duranium Disc
207668	Refined Duranium Bow
207669	Refined Duranium Staff
207670	Refined Duranium Scepter
207671	Refined Duranium Scythe
207672	Refined Duranium Arcannon
207673	Refined Duranium Powerfists
207674	Refined Duranium Shuriken
207675	Refined Duranium Runeglaive
207676	Refined Duranium Hauberk
207677	Refined Duranium Cuirass
207678	Refined Duranium Robe
207679	Refined Duranium Gauntlets
207680	Refined Duranium Gloves
207681	Refined Duranium Sleeves
207682	Refined Duranium Greaves
207683	Refined Duranium Boots
207684	Refined Duranium Shoes
207685	Enhanced Duranium Twin Swords
207686	Enhanced Duranium Spear
207687	Enhanced Duranium Greatsword
207688	Enhanced Duranium Axe
207689	Enhanced Duranium Disc
207690	Enhanced Duranium Bow
207691	Enhanced Duranium Staff
207692	Enhanced Duranium Scepter
207693	Enhanced Duranium Scythe
207694	Enhanced Duranium Arcannon
207695	Enhanced Duranium Powerfists
207696	Enhanced Duranium Shuriken
207697	Enhanced Duranium Runeglaive
207698	Enhanced Duranium Hauberk
207699	Enhanced Duranium Cuirass
207700	Enhanced Duranium Robe
207701	Enhanced Duranium Gauntlets
207702	Enhanced Duranium Gloves
207703	Enhanced Duranium Sleeves
207704	Enhanced Duranium Greaves
207705	Enhanced Duranium Boots
207706	Enhanced Duranium Shoes
207707	Small Pioneer&amp;#8217;s Luck Chest
207708	Small Pioneer&amp;#8217;s Luck Chest
207709	Large Pioneer&amp;#8217;s Luck Chest
207710	Pure Refined Duranium Ore Chest (10x)
207711	Pioneer&amp;#8217;s Luck
207712	Hollow Die
207713	Die of Joy
207714	Die 1
207715	Die 2
207716	Die 3
207717	Die 4
207718	Die 5
207719	Die 6
207720	Weapon Enchantment Scroll (1%, up to level +14)
207721	Weapon Enchantment Scroll (2%, up to level +14)
207722	Weapon Enchantment Scroll (3%, up to level +14)
207723	Armor Enchantment Scroll (1%, up to level +14)
207724	Armor Enchantment Scroll (2%, up to level +14)
207725	Armor Enchantment Scroll (3%, up to level +14)
207726	Gloves Enchantment Scroll (1%, up to level +14)
207727	Gloves Enchantment Scroll (2%, up to level +14)
207728	Gloves Enchantment Scroll (3%, up to level +14)
207729	Shoes Enchantment Scroll (1%, up to level +14)
207730	Shoes Enchantment Scroll (2%, up to level +14)
207731	Shoes Enchantment Scroll (3%, up to level +14)
207735	Packed Gift Box
207736	Small Gift Box
207737	Old Gift Box
208020	Advanced Alchemist Tome
208021	Advanced Smelting Tome
208022	Advanced Processing Tome
208023	Advanced Etching Tome
208024	Advanced Cooking Tome
208025	Advanced Plant Manual
208026	Advanced Mining Manual
208027	Advanced Energy Manual
208028	Skill Advancement/Optimization Scroll
208029	Dark Shard Cohesion Arcane
208030	Rare Halidom/Relic
208031	Exodor Superior Gear Crate
208032	Kelsaik Costume Crate
208033	Plant Bundle
208034	Ore Bundle
208035	Essence Bundle
208036	Skill Advancement Tome
208037	[Rare] Halidom/Relic I
208038	[Rare] Halidom/Relic II
208039	Kelsaik&amp;#8217;s Treasure
208040	Kaia&amp;#8217;s Gear Box [Weapon]
208041	Kaia&amp;#8217;s Gear Box [Body Armor]
208042	Kaia&amp;#8217;s Gear Box [Hand Armor]
208043	Kaia&amp;#8217;s Gear Box [Foot Armor]
208044	Kaia&amp;#8217;s Gear Box
208062	Fine Gathering Tome
208063	High Quality Gathering Tome
208064	Superior Gathering Tome
208065	Design: Fine Pick
208066	Design: Fine Sickle
208067	Design: Fine Extractor
208068	Design: High Quality Pick
208069	Design: High Quality Sickle
208070	Design: High Quality Extractor
208071	Design: Superior Pick
208072	Design: Superior Sickle
208073	Design: Superior Extractor
209000	Ortan's Treasure Chest
209001	Ortan's Treasure Chest
209002	Ortan's Treasure Chest
209003	Ortan's Treasure Chest
209004	Ortan's Treasure Chest
209005	Ortan's Treasure Chest
209006	Ortan's Treasure Chest
209007	Ortan's Treasure Chest
209008	Ortan's Treasure Chest
209009	Ortan's Treasure Chest
209010	Ortan's Treasure Chest
209011	Ortan's Treasure Chest
209012	Ortan's Treasure Chest
209013	Cerrus's Treasure Chest
209014	Cerrus's Treasure Chest
209015	Cerrus's Treasure Chest
209016	Cerrus's Treasure Chest
209017	Cerrus's Treasure Chest
209018	Cerrus's Treasure Chest
209019	Cerrus's Treasure Chest
209020	Cerrus's Treasure Chest
209021	Cerrus's Treasure Chest
209022	Cerrus's Treasure Chest
209023	Cerrus's Treasure Chest
209024	Cerrus's Treasure Chest
209025	Cerrus's Treasure Chest
209026	Hazard's Treasure Chest
209027	Hazard's Treasure Chest
209028	Hazard's Treasure Chest
209029	Hazard's Treasure Chest
209030	Hazard's Treasure Chest
209031	Hazard's Treasure Chest
209032	Hazard's Treasure Chest
209033	Hazard's Treasure Chest
209034	Hazard's Treasure Chest
209035	Hazard's Treasure Chest
209036	Hazard's Treasure Chest
209037	Hazard's Treasure Chest
209038	Hazard's Treasure Chest
209039	GVG League (First Place)
209040	Cat Toy
209041	Tuwangi Totem
209042	Dog Leash
209043	Rabbit's Foot
209044	Cockspur
209045	Staff of Metamorphosis
209046	Mirror of Transformation
209047	Ortan's Treasure Chest
209048	Ortan's Raid Golden Chest
209049	Ortan's Raid Silver Chest
209050	Ortan's Raid Chest
209051	Skill Advancement 5% (1 Day)
209052	Skill Advancement 5% (3 Days)
209053	Skill Advancement 5% (7 Days)
209054	Skill Advancement 5% (10 Days)
209055	Skill Advancement 5% (15 Days)
209056	Skill Advancement 5% (30 Days)
209057	Skill Advancement 5% (1 Day)
209058	Skill Advancement 5% (3 Days)
209059	Skill Advancement 5% (7 Days)
209060	Skill Advancement 5% (10 Days)
209061	Skill Advancement 5% (15 Days)
209062	Skill Advancement 5% (30 Days)
209063	Solver 50% (1 Day)
209064	Solver 50% (3 Days)
209065	Solver 50% (7 Days)
209066	Solver 50% (10 Days)
209067	Solver 50% (15 Days)
209068	Solver 50% (30 Days)
209069	Solver 50% (1 Day)
209070	Solver 50% (3 Days)
209071	Solver 50% (7 Days)
209072	Solver 50% (10 Days)
209073	Solver 50% (15 Days)
209074	Solver 50% (30 Days)
209075	Federation Hero 50% (1 Day)
209076	Federation Hero 50% (3 Days)
209077	Federation Hero 50% (7 Days)
209078	Federation Hero 50% (10 Days)
209079	Federation Hero 50% (15 Days)
209080	Federation Hero 50% (30 Days)
209081	Federation Hero 50% (1 Day)
209082	Federation Hero 50% (3 Days)
209083	Federation Hero 50% (7 Days)
209084	Federation Hero 50% (10 Days)
209085	Federation Hero 50% (15 Days)
209086	Federation Hero 50% (30 Days)
209087	Maknakh's Treasure Chest
209088	Maknakh Raid Golden Chest
209089	Maknakh Raid Silver Chest
209090	Maknakh Raid Chest
209091	Maknakh's Jawbone
209092	Boss Weapon Treasure Chest
209093	Boss Weapon Treasure Chest
209094	Boss Armor Treasure Chest
209095	Boss Armor Treasure Chest
209096	Boss Hand Armor Treasure Chest
209097	Boss Hand Armor Treasure Chest
209098	Boss Foot Armor Treasure Chest
209099	Boss Foot Armor Treasure Chest
209100	Murderwing Monarch Raid Glittering Chest
209101	Murderwing Monarch Raid Chest
209102	Murderwing Monarch Wing Powder
209103	Akalath Kashir's Enchantment Box
209104	Ortan Raid Golden Chest
209105	Ortan Raid Silver Chest
209106	Ortan Raid Chest
209107	Cerrus Raid Golden Chest
209108	Cerrus Raid Silver Chest
209109	Cerrus Raid Chest
209110	Hazard Raid Golden Chest
209111	Hazard Raid Silver Chest
209112	Hazard Raid Chest
209113	LB-1 Treasure Chest
209114	LB-1 Raid Golden Chest
209115	LB-1 Raid Silver Chest
209116	LB-1 Raid Chest
209117	LB-1 Duranium Fragment
209118	Superior Exodor Brooch Chest
209119	Azkan Raid Golden Chest
209120	Azkan Raid Silver Chest
209121	Azkan Raid Chest
209122	Undying Fighter's Ornament Fragment
209123	Azart Force Sign
209124	Azart Token
209125	Exodor Superior Belt Box
209126	Exodor Superior Mask Box
209127	Azart Expedition Badge
209128	Master's Duranium Twin Swords
209129	Master's Duranium Lance
209130	Master's Duranium Greatsword
209131	Master's Duranium Axe
209132	Flawless Duranium Disc
209133	Master's Duranium Bow
209134	Flawless Duranium Staff
209135	Flawless Duranium Scepter
209136	Flawless Duranium Scythes
209137	Flawless Duranium Arcannon
209138	Master's Duranium Powerfists
209139	Flawless Duranium Shuriken
209140	Master's Duranium Runeglaive
209141	Master's Duranium Hauberk
209142	Flawless Duranium Hauberk
209143	Master's Duranium Cuirass
209144	Flawless Duranium Cuirass
209145	Flawless Duranium Robe
209146	Master's Duranium Gauntlet
209147	Flawless Duranium Gauntlet
209148	Master's Duranium Gloves
209149	Flawless Duranium Gloves
209150	Flawless Duranium Sleeves
209151	Master's Duranium Greaves
209152	Flawless Duranium Greaves
209153	Master's Duranium Boots
209154	Flawless Duranium Boots
209155	Flawless Duranium Shoes
209156	Duranium Gear Box
209157	Duranium Warrior Gear Box
209158	Duranium Lancer Gear Box
209159	Duranium Slayer Gear Box
209160	Duranium Berserker Gear Box
209161	Duranium Sorcerer Gear Box
209162	Duranium Archer Gear Box
209163	Duranium Priest Gear Box
209164	Duranium Mystic Gear Box
209165	Duranium Reaper Gear Box
209166	Duranium Gunner Gear Box
209167	Duranium Brawler Gear Box
209168	Duranium Ninja Gear Box
209169	Duranium Valkyrie Gear Box
209170	Experience Scroll (Level 68)
209171	100% Problem Solver XP Boost (15 Days)
209172	100% Problem Solver XP Boost (30 Days)
209173	Skill Advancement 30 (1 Hour)
209174	Swift XP Potion (+100%) (7 Days)
209175	Boost Package
209176	[Random] Skill Advancement Box
209178	Optimized Fishing Lure
209179	[Event] Colorful Pearl
209180	[Event] XP Scroll II
209181	[Event] Mysterious Skill Advancement XP Chest
209182	EP Point II
209183	[Event] Powerful Fiery Dragonette Summoner Token
209184	[Event] Fiery Dragonette Summoner Token
209185	[Event] Exodor Enchantment Chest
209186	[Event] Dragon Tooth
209187	[Event] Pearl Chest
209188	[Event] Shark Bait Box
209189	[Event] Shark Bait
209190	[Event] Hungry Shark
209191	[Event] Fat Shark
209192	[Event] Gluttonous Shark
209193	[Event] Swallowed Chest
209194	[Event] Swallowed Silver Chest
209195	[Event] Swallowed Golden Chest
209196	[Event] Care and Use of Your Pet Sparky
209197	[Event] Care and Use of Your Pet Shadow
209198	[Event] Care and Use of Your Pet Spook
209199	[Event] Care and Use of Your Pet Sparky
209200	[Event] Care and Use of Your Pet Shadow
209201	[Event] Care and Use of Your Pet Spook
209202	[Event] Feast
209203	Exodor Skill Advancement Box
209204	Federation Supply: Lein's Dark Root Beer
209205	HP Recovery Solution
209206	Prime Recovery Solution
209207	MP Replenishment Solution
209208	Prime Replenishment Solution
209209	Perfect Scroll of Rapid Resurrection
209210	Scroll of Rapid Resurrection
209601	Low Skill Advancement XP I [Minion]
209602	Low Skill Advancement XP I [Boss]
209603	Low Skill Advancement XP II [Minion]
209604	Low Skill Advancement XP II [Boss]
209605	Low Skill Advancement XP III [Minion]
209606	Low Skill Advancement XP III [Boss]
209607	Low Skill Advancement XP IV [Minion]
209608	Low Skill Advancement XP IV [Boss]
209609	Low Skill Advancement XP V [Minion]
209610	Low Skill Advancement XP V [Boss]
209611	Low Skill Advancement XP VI [Minion]
209612	Low Skill Advancement XP VI [Boss]
209613	Low Skill Advancement XP VII [Minion]
209614	Low Skill Advancement XP VII [Boss]
209615	Low Skill Advancement XP VIII [Minion]
209616	Low Skill Advancement XP VIII [Boss]
209617	Low Skill Advancement XP IX [Minion]
209618	Low Skill Advancement XP IX [Boss]
209651	Medium Skill Advancement XP I [Minion]
209652	Medium Skill Advancement XP I [Boss]
209653	Medium Skill Advancement XP II [Minion]
209654	Medium Skill Advancement XP II [Boss]
209655	Medium Skill Advancement XP III [Minion]
209656	Medium Skill Advancement XP III [Boss]
209657	Medium Skill Advancement XP IV [Minion]
209658	Medium Skill Advancement XP IV [Boss]
209659	Medium Skill Advancement XP V [Minion]
209660	Medium Skill Advancement XP V [Boss]
209661	Medium Skill Advancement XP VI [Minion]
209662	Medium Skill Advancement XP VI [Boss]
209663	Medium Skill Advancement XP VII [Minion]
209664	Medium Skill Advancement XP VII [Boss]
209665	Medium Skill Advancement XP VIII [Minion]
209666	Medium Skill Advancement XP VIII [Boss]
209667	Medium Skill Advancement XP IX [Minion]
209668	Medium Skill Advancement XP IX [Boss]
209701	High Skill Advancement XP I [Minion]
209702	High Skill Advancement XP I [Boss]
209703	High Skill Advancement XP II [Minion]
209704	High Skill Advancement XP II [Boss]
209705	High Skill Advancement XP III [Minion]
209706	High Skill Advancement XP III [Boss]
209707	High Skill Advancement XP IV [Minion]
209708	High Skill Advancement XP IV [Boss]
209709	High Skill Advancement XP V [Minion]
209710	High Skill Advancement XP V [Boss]
209711	High Skill Advancement XP VI [Minion]
209712	High Skill Advancement XP VI [Boss]
209713	High Skill Advancement XP VII [Minion]
209714	High Skill Advancement XP VII [Boss]
209715	High Skill Advancement XP VIII [Minion]
209716	High Skill Advancement XP VIII [Boss]
209717	High Skill Advancement XP IX [Minion]
209718	High Skill Advancement XP IX [Boss]
209721	[Party] Low Skill Advancement XP I [Minion]
209731	[Party] Low Skill Advancement XP I
209751	[Party] Low Skill Advancement XP I [Boss]
209761	[Party] Medium Skill Advancement XP I [Boss]
209771	[Party] High Skill Advancement XP I [Boss]
209781	Skill Advancement XP Gain I
209782	Skill Advancement XP Gain II
209783	Skill Advancement XP Gain III
209800	TEST &amp;#8212; Twin Swords Appearance (Dec.)
209801	TEST &amp;#8212; Lance Appearance (Dec.)
209802	TEST &amp;#8212; Greatsword Appearance (Dec.)
209803	TEST &amp;#8212; Axe Appearance (Dec.)
209804	TEST &amp;#8212; Disc Appearance (Dec.)
209805	TEST &amp;#8212; Bow Appearance (Dec.)
209806	TEST &amp;#8212; Staff Appearance (Dec.)
209807	TEST &amp;#8212; Scepter Appearance (Dec.)
209808	TEST &amp;#8212; Scythes Appearance (Dec.)
209901	Skill Advancement Tome I
209902	Skill Advancement Tome II
209903	Skill Advancement Tome III
209904	Skill Advancement Tome IV
209905	Skill Advancement XP Tome I [Dungeon] (Limited Duration)
209906	XP Tome I [Dungeon]
209907	Psysprite Loo
209908	Woodsprite Marie
209909	Courtly Kuncun
209910	Barrelbearer Cocomin
209913	Psysprite Loo
209914	Woodsprite Marie
209915	Courtly Kuncun
209916	Barrelbearer Cocomin
209917	Companion Appearance Change Voucher
209918	XP Tome I [Dungeon]
209919	XP Tome II [Dungeon]
209920	XP Tome III [Dungeon]
209921	XP Tome I [BAM]
209922	XP Tome II [BAM]
209923	(Limited Duration) Skill Advancement Tome II [Dungeon]
209924	[Costume] Coral Princess Elo
209925	[Costume] Rico the Barbarian
209997	TEST &amp;#8212; FX Item 1
209998	TEST &amp;#8212; FX Item 2
209999	TEST &amp;#8212; FX Item 3
300000	Card Fragment - Seir
300001	Card Fragment - Dougal
300002	Card Fragment - Karihne
300003	Card Fragment - Tanseril
300004	Card Fragment - Ceidos
300005	Card Fragment - Paesyn
300006	Card Fragment - Zolyn
300007	Card Fragment - Vogzu
300008	Card Fragment - Elleon
300009	Card Fragment - Jelena
300010	Card Fragment - Titus
300011	Card Fragment - Amarre
300012	Card Fragment - Aurl
300013	Card Fragment - Hennika
300014	Card Fragment - Leander
